,Location,Date,LandUse,Hum5,Raf6,RfD29,Tav16,Tmi2,Tmx19,Level
8741,살레시오2013,20131209,1,335.2000000000001,14.1,10.0,58.2,4.4,149.5,4
8742,살레시오2013,20131210,1,317.9000000000001,14.1,10.0,51.2,-0.3000000000000003,145.7,1
8743,살레시오2013,20131211,1,339.4,16.700000000000006,11.0,44.8,-6.5,135.39999999999998,1
8744,살레시오2013,20131212,1,348.5,20.8,12.0,39.5,-10.6,123.2,1
8745,살레시오2013,20131213,1,320.7,20.7,11.0,32.7,-15.2,108.3,1
8746,살레시오2013,20131214,1,303.0,21.8,11.0,31.6,-17.4,96.7,1
8747,살레시오2013,20131215,1,295.0,7.799999999999999,10.0,27.9,-16.5,91.6,1
8748,살레시오2013,20131216,1,283.5,7.799999999999999,9.0,19.0,-15.3,87.39999999999998,1
8749,살레시오2013,20131217,1,266.0,5.199999999999998,9.0,14.2,-12.8,93.0,1
8750,살레시오2013,20131218,1,283.6,1.9,10.0,12.500000000000005,-6.4,94.7,1
8751,살레시오2013,20131219,1,278.8,2.2,11.0,2.299999999999994,-7.4,83.19999999999997,1
8752,살레시오2013,20131220,1,287.0,1.1,11.0,-7.200000000000002,-14.6,74.5,1
8753,살레시오2013,20131221,1,290.7999999999999,1.1,11.0,-15.799999999999995,-14.4,68.80000000000001,1
8754,살레시오2013,20131222,1,295.9,1.1,11.0,-20.9,-13.1,62.0,1
8755,살레시오2013,20131223,1,287.9000000000001,1.1,10.0,-28.2,-10.5,54.7,1
8756,살레시오2013,20131224,1,285.3,0.3,9.0,-34.00000000000001,-9.6,49.7,1
8757,살레시오2013,20131225,1,289.4,0.0,8.0,-38.3,-10.3,46.4,1
8758,살레시오2013,20131226,1,300.7999999999999,1.6,8.0,-39.1,-8.4,38.10000000000001,1
8759,살레시오2013,20131227,1,292.8,1.6,8.0,-44.2,-13.3,27.9,1
8760,살레시오2013,20131228,1,279.79999999999995,1.6,8.0,-47.50000000000002,-19.1,20.0,1
8761,살레시오2013,20131229,1,281.6,1.7000000000000002,9.0,-43.6,-17.8,18.1,1
8762,살레시오2013,20131230,1,276.6,1.7000000000000002,9.0,-36.5,-9.9,24.20000000000001,1
8763,살레시오2013,20131231,1,267.6,1.7000000000000002,9.0,-28.300000000000004,-1.4,31.90000000000001,1
8764,살레시오2014,20140101,1,51.3,0.0,0.0,4.0,0.3,7.9,1
8765,살레시오2014,20140102,1,86.69999999999996,0.0,0.0,5.5,-1.0,14.1,1
8766,살레시오2014,20140103,1,141.1,0.0,0.0,7.8,-2.4000000000000004,21.4,1
8767,살레시오2014,20140104,1,188.2,0.0,0.0,7.6999999999999975,-4.800000000000002,27.0,1
8768,살레시오2014,20140105,1,236.6,0.0,0.0,6.9,-8.0,30.8,1
8769,살레시오2014,20140106,1,235.7,0.0,0.0,7.6999999999999975,-8.0,37.2,1
8770,살레시오2014,20140107,1,256.3,0.0,0.0,10.7,-3.4000000000000004,42.7,1
8771,살레시오2014,20140108,1,258.5,0.0,0.0,11.2,-5.4,46.7,1
8772,살레시오2014,20140109,1,237.7,0.0,0.0,3.4000000000000004,-16.1,42.4,1
8773,살레시오2014,20140110,1,237.9,0.0,0.0,-1.2999999999999998,-19.700000000000006,41.5,1
8774,살레시오2014,20140111,1,231.6,0.0,0.0,-2.9999999999999987,-14.7,43.9,1
8775,살레시오2014,20140112,1,219.1,0.0,0.0,-5.4,-13.1,46.4,1
8776,살레시오2014,20140113,1,188.5,0.0,0.0,-11.6,-18.2,44.8,1
8777,살레시오2014,20140114,1,196.0,0.0,0.0,-15.900000000000002,-19.4,45.9,1
8778,살레시오2014,20140115,1,189.4,0.0,0.0,-18.8,-16.5,48.1,1
8779,살레시오2014,20140116,1,205.2,0.0,0.0,-18.7,-11.6,51.7,1
8780,살레시오2014,20140117,1,217.6,0.0,0.0,-22.8,-7.7,55.50000000000001,1
8781,살레시오2014,20140118,1,234.0,0.0,0.0,-26.5,-8.600000000000001,56.3,1
8782,살레시오2014,20140119,1,245.0,0.0,0.0,-31.4,-12.3,58.7,1
8783,살레시오2014,20140120,1,286.3,5.3,1.0,-32.8,-11.6,52.7,1
8784,살레시오2014,20140121,1,289.0,6.0,2.0,-37.5,-11.4,43.4,1
8785,살레시오2014,20140122,1,293.1,6.0,2.0,-42.2,-16.7,37.7,1
8786,살레시오2014,20140123,1,316.3,6.0,2.0,-46.0,-14.7,36.2,1
8787,살레시오2014,20140124,1,335.9,6.0,2.0,-43.5,-6.3000000000000025,38.1,1
8788,살레시오2014,20140125,1,327.0,9.0,3.0,-31.5,-1.5,38.0,1
8789,살레시오2014,20140126,1,306.5,3.7,3.0,-28.9,-5.7,34.8,1
8790,살레시오2014,20140127,1,294.5,3.0,3.0,-27.000000000000004,-10.7,36.8,1
8791,살레시오2014,20140128,1,281.7000000000001,3.5,4.0,-23.1,-8.4,45.7,1
8792,살레시오2014,20140129,1,257.4,3.5,4.0,-14.7,-8.3,54.8,1
8793,살레시오2014,20140130,1,249.1,7.0,5.0,-6.4,-6.3,58.9,1
8794,살레시오2014,20140131,1,233.1,4.0,5.0,-2.200000000000001,-5.3,63.4,1
8795,살레시오2014,20140201,1,248.9,15.0,6.0,2.6000000000000005,-0.5999999999999996,70.99999999999999,1
8796,살레시오2014,20140202,1,287.7,15.5,7.0,7.6,6.5,76.4,1
8797,살레시오2014,20140203,1,286.1,15.0,7.0,6.3000000000000025,-5.4,77.0,1
8798,살레시오2014,20140204,1,245.9,15.0,7.0,1.5000000000000004,-18.7,69.7,1
8799,살레시오2014,20140205,1,247.3,11.5,7.0,-1.7999999999999956,-19.4,66.19999999999999,1
8800,살레시오2014,20140206,1,213.3,11.5,7.0,2.400000000000002,-14.1,69.89999999999999,1
8801,살레시오2014,20140207,1,169.0,0.5,7.0,8.700000000000001,-7.2,75.1,1
8802,살레시오2014,20140208,1,209.9,4.3,8.0,9.7,-3.5,75.69999999999997,1
8803,살레시오2014,20140209,1,260.5,4.5,9.0,5.100000000000001,-4.9,79.5,1
8804,살레시오2014,20140210,1,288.0,4.7,10.0,0.8000000000000007,-6.3,82.29999999999998,1
8805,살레시오2014,20140211,1,300.3,4.7,10.0,3.0999999999999983,-6.6999999999999975,83.39999999999998,1
8806,살레시오2014,20140212,1,302.3,4.7,10.0,4.0999999999999925,-5.8,82.79999999999998,1
8807,살레시오2014,20140213,1,269.0,4.7,10.0,4.499999999999998,-4.1,82.99999999999999,1
8808,살레시오2014,20140214,1,239.8,0.4,10.0,4.999999999999999,-2.8,88.30000000000004,1
8809,살레시오2014,20140215,1,239.4,0.2,10.0,3.700000000000001,-2.6,90.8,1
8810,살레시오2014,20140216,1,250.6,0.0,10.0,5.200000000000001,-3.0,94.3,1
8811,살레시오2014,20140217,1,246.8,0.0,10.0,4.500000000000001,-0.20000000000000007,94.6,1
8812,살레시오2014,20140218,1,246.6,0.0,9.0,2.1,1.2,93.5,1
8813,살레시오2014,20140219,1,247.9,0.0,8.0,7.700000000000001,-1.6,93.2,1
8814,살레시오2014,20140220,1,254.8,0.0,8.0,16.3,-3.1,92.7,1
8815,살레시오2014,20140221,1,250.6,0.0,8.0,22.0,-5.2,93.09999999999998,1
8816,살레시오2014,20140222,1,254.4,0.0,8.0,25.5,-6.1,97.7,1
8817,살레시오2014,20140223,1,259.1,0.0,7.0,26.2,-3.9,109.9,1
8818,살레시오2014,20140224,1,268.5,0.0,7.0,30.1,-2.1,118.90000000000002,1
8819,살레시오2014,20140225,1,266.90000000000003,0.0,7.0,37.39999999999999,0.3,126.70000000000002,1
8820,살레시오2014,20140226,1,262.7,0.0,6.0,45.90000000000001,2.0,135.50000000000003,1
8821,살레시오2014,20140227,1,268.8,0.0,6.0,53.40000000000001,5.199999999999998,146.1,1
8822,살레시오2014,20140228,1,277.0,0.0,5.0,58.90000000000001,5.1,157.7,1
8823,살레시오2014,20140301,1,280.1,0.0,5.0,63.00000000000001,4.6,162.7,1
8824,살레시오2014,20140302,1,266.6,0.0,4.0,64.80000000000001,3.1,167.60000000000005,1
8825,살레시오2014,20140303,1,256.1,0.0,3.0,67.30000000000001,-1.2,174.4,1
8826,살레시오2014,20140304,1,248.7,0.0,3.0,70.8,1.2000000000000002,180.2,1
8827,살레시오2014,20140305,1,234.7,0.0,3.0,68.0,0.8000000000000003,177.90000000000003,1
8828,살레시오2014,20140306,1,217.0,0.0,3.0,65.8,-4.4,174.4,1
8829,살레시오2014,20140307,1,216.5,0.0,3.0,63.1,-7.6,170.60000000000005,1
8830,살레시오2014,20140308,1,237.1,0.0,3.0,63.90000000000001,-6.8,169.10000000000005,1
8831,살레시오2014,20140309,1,245.5,2.2,3.0,64.39999999999999,-3.8,168.5,1
8832,살레시오2014,20140310,1,251.1,2.2,2.0,63.7,-5.2,169.5,1
8833,살레시오2014,20140311,1,272.7,2.2,1.0,65.1,-4.5,173.40000000000003,1
8834,살레시오2014,20140312,1,302.6,2.4000000000000004,2.0,67.89999999999999,3.1,176.00000000000009,1
8835,살레시오2014,20140313,1,302.1,2.4000000000000004,2.0,67.39999999999999,5.6,176.90000000000003,1
8836,살레시오2014,20140314,1,300.2999999999999,2.4000000000000004,2.0,62.39999999999999,0.10000000000000007,176.9,1
8837,살레시오2014,20140315,1,316.7,0.2,2.0,61.49999999999999,-1.4,181.0,1
8838,살레시오2014,20140316,1,320.0,0.2,2.0,66.10000000000001,5.8,187.2,1
8839,살레시오2014,20140317,1,323.2000000000001,0.7,3.0,72.7,12.6,190.2,1
8840,살레시오2014,20140318,1,344.00000000000006,0.9,4.0,78.7,14.6,193.1,1
8841,살레시오2014,20140319,1,354.90000000000015,0.9,4.0,83.10000000000002,15.1,193.1,1
8842,살레시오2014,20140320,1,359.40000000000015,1.3,5.0,83.10000000000002,10.2,194.00000000000003,1
8843,살레시오2014,20140321,1,343.6,1.3,5.0,87.60000000000002,4.0,195.9,1
8844,살레시오2014,20140322,1,328.1,1.3,5.0,95.9,3.5,199.5,1
8845,살레시오2014,20140323,1,316.4,0.8,5.0,106.1,6.9,202.7,1
8846,살레시오2014,20140324,1,311.4,0.4,5.0,115.0,9.2,212.7,1
8847,살레시오2014,20140325,1,316.0,0.4,5.0,128.2,16.5,225.90000000000003,1
8848,살레시오2014,20140326,1,328.1,0.0,5.0,142.1,23.70000000000001,243.50000000000003,1
8849,살레시오2014,20140327,1,333.5,0.0,5.0,151.1,19.5,256.9,1
8850,살레시오2014,20140328,1,327.2000000000001,0.0,5.0,160.8,19.0,275.90000000000003,1
8851,살레시오2014,20140329,1,340.1,3.5,6.0,170.60000000000005,24.5,286.2000000000001,1
8852,살레시오2014,20140330,1,327.7000000000001,3.5,6.0,182.1,23.4,297.4000000000001,1
8853,살레시오2014,20140331,1,312.4,3.5,6.0,189.8,19.0,308.1,1
8854,살레시오2014,20140401,1,277.3,3.5,6.0,194.1,18.3,322.8,1
8855,살레시오2014,20140402,1,250.0,3.5,6.0,197.0,19.4,336.19999999999993,1
8856,살레시오2014,20140403,1,239.6,4.0,7.0,196.7,15.4,336.3999999999998,1
8857,살레시오2014,20140404,1,228.7,0.5,7.0,193.7,7.8,329.6,1
8858,살레시오2014,20140405,1,239.9,0.5,7.0,193.6,5.8,321.2,1
8859,살레시오2014,20140406,1,256.7,0.5,7.0,195.1,5.8,318.0,1
8860,살레시오2014,20140407,1,291.6,0.5,6.0,196.8,7.2,322.4000000000001,1
8861,살레시오2014,20140408,1,289.5,0.5,6.0,199.1,10.6,331.8,1
8862,살레시오2014,20140409,1,322.2,0.0,6.0,198.5,12.7,335.1,1
8863,살레시오2014,20140410,1,333.2000000000001,0.0,5.0,196.4,14.2,339.6,1
8864,살레시오2014,20140411,1,352.1,0.0,5.0,194.6,17.3,342.8,1
8865,살레시오2014,20140412,1,356.0,0.0,5.0,195.4,21.2,344.7,1
8866,살레시오2014,20140413,1,350.0,0.0,5.0,196.00000000000003,24.3,350.8,1
8867,살레시오2014,20140414,1,318.0,0.0,5.0,197.3,25.3,351.29999999999984,1
8868,살레시오2014,20140415,1,326.6,0.0,4.0,195.30000000000004,21.4,347.7,1
8869,살레시오2014,20140416,1,338.1,0.0,3.0,194.8,19.3,343.2999999999999,1
8870,살레시오2014,20140417,1,336.7,3.0,4.0,193.90000000000003,18.4,346.2,1
8871,살레시오2014,20140418,1,341.7,3.0,3.0,194.3,20.4,348.6,1
8872,살레시오2014,20140419,1,344.4,3.0,3.0,198.1,23.4,346.8,1
8873,살레시오2014,20140420,1,318.7000000000001,3.0,3.0,206.1,21.4,345.4,1
8874,살레시오2014,20140421,1,292.8,3.0,3.0,215.00000000000003,19.8,344.9,1
8875,살레시오2014,20140422,1,268.5,3.0,3.0,223.6,19.4,354.6,1
8876,살레시오2014,20140423,1,258.0,0.0,3.0,230.5,20.0,367.8,1
8877,살레시오2014,20140424,1,251.0,0.0,3.0,237.2,22.5,383.0,1
8878,살레시오2014,20140425,1,229.1,0.0,3.0,245.9,24.4,396.0999999999999,1
8879,살레시오2014,20140426,1,212.9,0.0,3.0,252.1,25.6,404.79999999999984,1
8880,살레시오2014,20140427,1,256.4,8.5,3.0,254.1,26.9,403.4,1
8881,살레시오2014,20140428,1,298.6,22.0,4.0,253.4,25.8,403.0999999999999,1
8882,살레시오2014,20140429,1,319.1,27.5,5.0,251.2,24.1,402.0,1
8883,살레시오2014,20140430,1,348.69999999999993,27.5,5.0,251.0,23.3,404.69999999999993,1
8884,살레시오2014,20140501,1,370.3,27.5,5.0,254.1,21.8,409.6,1
8885,살레시오2014,20140502,1,354.6,28.5,5.0,255.8,21.5,410.1,2
8886,살레시오2014,20140503,1,317.6,20.0,5.0,254.2,19.1,407.0,1
8887,살레시오2014,20140504,1,305.9000000000001,6.7,6.0,250.6,16.5,410.69999999999993,2
8888,살레시오2014,20140505,1,300.3,1.2,6.0,247.89999999999995,15.3,406.8,1
8889,살레시오2014,20140506,1,285.7,1.2,6.0,246.4,14.4,404.9,1
8890,살레시오2014,20140507,1,263.1,3.2,7.0,247.0,16.299999999999994,404.20000000000016,2
8891,살레시오2014,20140508,1,292.4,6.2,8.0,245.5,20.2,405.3,2
8892,살레시오2014,20140509,1,295.4,6.2,8.0,245.1,21.3,407.5,2
8893,살레시오2014,20140510,1,282.2999999999999,6.0,8.0,247.0,22.70000000000001,414.4,3
8894,살레시오2014,20140511,1,290.8,29.0,9.0,246.9,28.8,414.9,3
8895,살레시오2014,20140512,1,321.6,39.0,10.0,244.6,29.5,410.4,2
8896,살레시오2014,20140513,1,307.6,37.0,10.0,248.2,25.5,409.80000000000007,2
8897,살레시오2014,20140514,1,305.9,33.0,10.0,254.2,27.20000000000001,409.80000000000007,2
8898,살레시오2014,20140515,1,329.4,33.3,11.0,257.4,29.8,408.1,2
8899,살레시오2014,20140516,1,325.3,33.3,10.0,260.3,26.8,416.00000000000006,2
8900,살레시오2014,20140517,1,294.2,10.3,10.0,264.29999999999995,26.6,427.20000000000016,2
8901,살레시오2014,20140518,1,274.4,0.3,10.0,268.9,28.0,435.4,2
8902,살레시오2014,20140519,1,270.4,0.3,10.0,275.79999999999995,27.8,440.2,2
8903,살레시오2014,20140520,1,248.9,0.3,10.0,284.99999999999994,30.20000000000001,446.5,2
8904,살레시오2014,20140521,1,263.9,0.0,10.0,293.7999999999999,32.0,448.2,2
8905,살레시오2014,20140522,1,279.3,0.0,10.0,301.6,29.5,457.2,2
8906,살레시오2014,20140523,1,297.6,0.0,10.0,307.9000000000001,31.20000000000001,464.5,2
8907,살레시오2014,20140524,1,311.2999999999999,0.0,10.0,314.7,34.5,476.9,2
8908,살레시오2014,20140525,1,344.8,21.0,11.0,318.4000000000001,35.2,482.8,2
8909,살레시오2014,20140526,1,346.9,22.5,11.0,317.3,34.8,485.20000000000016,2
8910,살레시오2014,20140527,1,333.0,22.5,10.0,321.2000000000001,33.2,494.0,2
8911,살레시오2014,20140528,1,325.4000000000001,22.5,9.0,328.8,36.6,500.0,2
8912,살레시오2014,20140529,1,311.2000000000001,22.5,9.0,332.8,37.4,502.5999999999999,2
8913,살레시오2014,20140530,1,274.79999999999995,22.5,9.0,338.0,34.8,510.6,2
8914,살레시오2014,20140531,1,257.7,1.5,8.0,346.0,37.8,523.4999999999999,2
8915,살레시오2014,20140601,1,266.3,0.0,8.0,351.7,40.9,527.7999999999998,2
8916,살레시오2014,20140602,1,279.0,2.0,8.0,354.29999999999984,41.0,526.5,2
8917,살레시오2014,20140603,1,319.7,35.0,9.0,352.7,38.1,523.8,3
8918,살레시오2014,20140604,1,338.7000000000001,35.0,9.0,355.49999999999994,36.2,525.4000000000002,3
8919,살레시오2014,20140605,1,347.20000000000016,35.0,8.0,356.9,39.1,525.3000000000002,3
8920,살레시오2014,20140606,1,348.0,35.0,7.0,361.2,39.2,529.3,5
8921,살레시오2014,20140607,1,339.6,35.0,7.0,363.8,38.5,530.2,2
8922,살레시오2014,20140608,1,319.6,33.0,7.0,363.20000000000016,38.9,526.3000000000002,2
8923,살레시오2014,20140609,1,328.9,0.0,6.0,364.8,37.7,528.5000000000001,2
8924,살레시오2014,20140610,1,342.1,5.5,6.0,367.9,38.5,529.5000000000001,3
8925,살레시오2014,20140611,1,370.3,24.5,7.0,369.0,38.3,528.6,3
8926,살레시오2014,20140612,1,379.1,24.6,8.0,367.4,35.6,527.8000000000002,3
8927,살레시오2014,20140613,1,382.8,24.6,7.0,364.7,35.7,528.7,2
8928,살레시오2014,20140614,1,383.6,24.6,7.0,363.99999999999983,36.7,531.7,2
8929,살레시오2014,20140615,1,381.5,24.6,7.0,362.3999999999999,37.8,531.9000000000002,2
8930,살레시오2014,20140616,1,360.8,19.1,7.0,360.1,38.6,531.1,2
8931,살레시오2014,20140617,1,358.7,3.6,8.0,359.9,40.6,530.9000000000002,1
8932,살레시오2014,20140618,1,351.0,3.6,9.0,361.7,42.0,528.2,2
8933,살레시오2014,20140619,1,358.69999999999993,3.6,9.0,365.50000000000006,41.3,520.5,2
8934,살레시오2014,20140620,1,365.30000000000007,5.1,10.0,366.9,41.5,519.2,3
8935,살레시오2014,20140621,1,379.8,13.6,11.0,367.1,40.5,522.8,3
8936,살레시오2014,20140622,1,382.4,14.0,12.0,366.4,40.0,530.8000000000002,3
8937,살레시오2014,20140623,1,402.50000000000006,35.0,12.0,363.9,39.6,526.2,3
8938,살레시오2014,20140624,1,397.8,34.9,11.0,365.3999999999999,38.8,527.3000000000002,2
8939,살레시오2014,20140625,1,395.4,34.9,11.0,366.3,39.6,525.2,2
8940,살레시오2014,20140626,1,382.5,33.4,11.0,367.1,40.4,527.6,3
8941,살레시오2014,20140627,1,382.9,24.9,11.0,370.70000000000016,40.8,532.6,2
8942,살레시오2014,20140628,1,363.1,24.5,11.0,373.3,41.90000000000001,532.3,2
8943,살레시오2014,20140629,1,358.79999999999984,0.0,11.0,376.1,42.2,532.8,2
8944,살레시오2014,20140630,1,352.7,0.0,11.0,378.9,42.1,536.1,2
8945,살레시오2014,20140701,1,352.50000000000006,0.0,10.0,381.7,42.3,540.1999999999998,2
8946,살레시오2014,20140702,1,355.0,20.5,10.0,383.5,43.2,545.5,3
8947,살레시오2014,20140703,1,368.9,22.5,11.0,381.6,43.5,542.5,3
8948,살레시오2014,20140704,1,360.7,22.5,11.0,384.00000000000006,43.0,546.3,3
8949,살레시오2014,20140705,1,363.1,22.5,11.0,387.2,43.90000000000001,547.0,3
8950,살레시오2014,20140706,1,361.1,22.5,11.0,388.70000000000016,45.3,545.8000000000002,3
8951,살레시오2014,20140707,1,345.2,22.5,11.0,392.70000000000016,43.8,550.5,3
8952,살레시오2014,20140708,1,332.7000000000001,2.2,12.0,394.9,44.5,554.1999999999998,2
8953,살레시오2014,20140709,1,348.9,0.7,12.0,401.50000000000006,49.3,558.6,2
8954,살레시오2014,20140710,1,336.4,0.7,11.0,407.50000000000006,50.2,564.0,2
8955,살레시오2014,20140711,1,334.0,0.7,10.0,410.8,47.6,567.8000000000002,2
8956,살레시오2014,20140712,1,346.9,0.7,10.0,411.70000000000016,45.9,574.2,3
8957,살레시오2014,20140713,1,347.3,0.7,10.0,413.0,45.9,576.4000000000002,2
8958,살레시오2014,20140714,1,339.7999999999999,0.5,10.0,415.6,45.8,578.1,2
8959,살레시오2014,20140715,1,351.29999999999984,0.0,10.0,418.3,46.7,580.8999999999999,2
8960,살레시오2014,20140716,1,356.3,0.0,9.0,419.6,47.4,583.5999999999998,2
8961,살레시오2014,20140717,1,357.9,0.2,9.0,419.5,47.1,584.8,2
8962,살레시오2014,20140718,1,365.00000000000006,1.7,10.0,419.9,46.2,585.6,2
8963,살레시오2014,20140719,1,374.0,1.7,9.0,424.3,47.3,586.0999999999998,2
8964,살레시오2014,20140720,1,380.4,1.7,8.0,425.4,49.3,588.1,3
8965,살레시오2014,20140721,1,385.9,1.7,7.0,427.0,49.0,588.6,2
8966,살레시오2014,20140722,1,393.9,18.2,7.0,427.2,49.0,592.1,1
8967,살레시오2014,20140723,1,403.4,73.0,8.0,423.70000000000016,46.3,585.0,3
8968,살레시오2014,20140724,1,416.4,119.5,9.0,419.70000000000016,40.8,579.8,3
8969,살레시오2014,20140725,1,422.5,179.0,10.0,419.6,41.2,584.0000000000001,1
8970,살레시오2014,20140726,1,434.70000000000016,181.5,11.0,413.3,42.90000000000001,577.5000000000001,2
8971,살레시오2014,20140727,1,425.8,181.5,11.0,411.2,42.2,578.8000000000002,2
8972,살레시오2014,20140728,1,407.4,165.0,11.0,412.5,43.0,577.1000000000001,2
8973,살레시오2014,20140729,1,383.0,110.0,11.0,413.6,45.0,573.6,2
8974,살레시오2014,20140730,1,371.70000000000016,62.0,11.0,415.8,48.4,574.3000000000002,1
8975,살레시오2014,20140731,1,361.5,4.0,11.0,417.6,50.8,579.1000000000001,2
8976,살레시오2014,20140801,1,349.9,1.5,10.0,421.20000000000016,50.5,584.4000000000002,2
8977,살레시오2014,20140802,1,333.2999999999999,1.5,10.0,426.70000000000016,53.4,589.5,2
8978,살레시오2014,20140803,1,352.5,14.5,11.0,427.10000000000014,52.8,587.7,3
8979,살레시오2014,20140804,1,374.9,21.0,12.0,426.50000000000017,48.8,585.1,1
8980,살레시오2014,20140805,1,386.5,21.0,12.0,425.20000000000016,49.7,584.6999999999998,2
8981,살레시오2014,20140806,1,415.5,30.0,12.0,422.30000000000007,47.5,580.3,2
8982,살레시오2014,20140807,1,451.6,30.2,12.0,421.1,45.1,576.7,2
8983,살레시오2014,20140808,1,426.3,30.2,12.0,423.6,44.5,574.1,2
8984,살레시오2014,20140809,1,381.7,17.2,12.0,428.2,44.2,574.1,2
8985,살레시오2014,20140810,1,373.6,53.2,13.0,424.0999999999999,41.90000000000001,573.6,2
8986,살레시오2014,20140811,1,359.6,53.2,13.0,425.19999999999993,37.90000000000001,577.0,2
8987,살레시오2014,20140812,1,346.3,42.7,13.0,426.0,40.6,582.9000000000002,2
8988,살레시오2014,20140813,1,359.29999999999984,42.5,13.0,423.6,44.8,575.9000000000002,2
8989,살레시오2014,20140814,1,389.5,43.0,14.0,419.4,43.9,572.8000000000002,3
8990,살레시오2014,20140815,1,383.0,43.0,13.0,415.69999999999993,42.3,571.8000000000002,2
8991,살레시오2014,20140816,1,378.5,0.5,12.0,413.2,43.1,572.3,2
8992,살레시오2014,20140817,1,381.8,3.5,13.0,407.0,45.1,567.1999999999998,3
8993,살레시오2014,20140818,1,396.5,15.0,14.0,397.9,43.8,558.1,3
8994,살레시오2014,20140819,1,414.5,19.5,15.0,393.69999999999993,41.3,549.0,2
8995,살레시오2014,20140820,1,427.6,19.5,15.0,392.1,42.8,542.3,2
8996,살레시오2014,20140821,1,450.20000000000016,66.0,15.0,388.6,44.2,531.1,3
8997,살레시오2014,20140822,1,452.5,81.0,15.0,388.9,43.6,528.8,1
8998,살레시오2014,20140823,1,442.0,78.5,15.0,389.4,44.6,528.9,2
8999,살레시오2014,20140824,1,420.9,67.1,15.0,388.9,43.5,530.4,2
9000,살레시오2014,20140825,1,406.70000000000016,62.6,15.0,388.30000000000007,44.8,532.8000000000002,2
9001,살레시오2014,20140826,1,381.6,73.6,16.0,390.30000000000007,45.7,535.3,3
9002,살레시오2014,20140827,1,365.0,27.1,16.0,391.20000000000016,42.7,533.3000000000002,3
9003,살레시오2014,20140828,1,350.8,12.1,16.0,390.50000000000006,40.90000000000001,532.4,1
9004,살레시오2014,20140829,1,347.2,18.1,16.0,391.50000000000006,40.8,534.8000000000002,2
9005,살레시오2014,20140830,1,347.0,18.0,16.0,393.8,40.9,536.9000000000002,2
9006,살레시오2014,20140831,1,344.2,18.0,16.0,393.0,40.6,535.5000000000001,2
9007,살레시오2014,20140901,1,349.90000000000015,8.0,16.0,391.0,41.1,538.5000000000001,2
9008,살레시오2014,20140902,1,358.19999999999993,14.0,16.0,390.10000000000014,39.7,542.0000000000001,3
9009,살레시오2014,20140903,1,386.1,71.5,17.0,386.9,36.7,533.0000000000001,2
9010,살레시오2014,20140904,1,393.9,65.0,16.0,387.00000000000006,35.4,528.8,1
9011,살레시오2014,20140905,1,401.3,65.0,15.0,386.00000000000006,38.0,532.8,2
